%Time	air T	T Winkler	T Boone
734936.6667	58.3	48.13	52.06
734936.7083	59.5	48.34	51.95
734936.75	58.5	48.47	51.42
734936.7917	57.8	48.33	51.03
734936.8333	58	47.94	50.83
734936.875	56.4	47.57	50.7
734936.9167	54.6	47.35	51.43
734936.9583	53.7	47.16	51.45
734937	53.6704918	47.04	51.12
734937.0417	51.9	47.04	50.85
734937.0833	51.1	46.93	50.37
734937.125	50.7	46.71	50.14
734937.1667	49.49999999	46.56	50.04
734937.2083	47.5	46.42	49.86
734937.25	46.3	46.25	49.61
734937.2917	45.19999999	46.01	49.28
734937.3333	43.2	45.74	48.85
734937.375	41.3	45.4	48.79
734937.4167	40.8	45.09	48.69
734937.4583	42.5	44.96	49.04
734937.5	44	45.07	49.75
734937.5417	46	45.49	50.03
734937.5833	47.3	46.03	51.07
734937.625	49.2	46.6	51.01
734937.6667	51.7	47.1	50.84
734937.7083	50.5	47.51	49.65
734937.75	47	47.58	47.74
734937.7917	44.3	46.92	46.88
734937.8333	43.6	45.72	46.46
734937.875	42.7	44.56	46.18
734937.9167	41.3	43.68	45.91
734937.9583	39.7	42.88	45.61
734938	38.25409836	42.23	45.4
734938.0417	35.5	41.63	45.16
734938.0833	34.5	41.12	44.8
734938.125	33.9	40.71	44.65
734938.1667	33.3	40.29	44.2
734938.2083	33.2	39.93	43.92
734938.25	33.9	39.56	43.72
734938.2917	32.40000001	39.25	43.57
734938.3333	35.1	38.97	43.72
734938.375	44.5	38.76	44.59
734938.4167	49.7	38.84	46.58
734938.4583	50.8	39.42	48.92
734938.5	52.5	40.52	50.77
734938.5417	52.90000001	42.27000001	52.32
734938.5833	55.1	44.26	53.41
734938.625	57.1	46.09	53.68
734938.6667	55.39999999	47.71	53.12
734938.7083	53.1	48.7	51.68
734938.75	49.6	48.98	49.61
734938.7917	45.8	48.4	48.57
734938.8333	44.3	47.26	47.99
734938.875	40.9	45.89	47.4
734938.9167	36.6	44.77	46.9
734938.9583	35	43.64	46.37
734939	33.18688525	42.66	45.89
734939.0417	32.4	41.84	45.5
734939.0833	31.2	41.13	45.12
734939.125	30.2	40.53	44.82
734939.1667	29.5	40.02	44.55
734939.2083	28.7	39.57	44.36
734939.25	27.5	39.15	44.03
734939.2917	28.00000001	38.76	43.84
734939.3333	30.2	38.42	43.93
734939.375	44.8	38.19	45.01
734939.4167	54.10000001	38.34	47.23
734939.4583	56.1	39.08	49.73
734939.5	56.9	40.29	51.78
734939.5417	57.80000001	42.25000001	53.36
734939.5833	59.9	44.46	54.32
734939.625	59.2	46.47	54.62
734939.6667	58.89999999	48.24	53.97
734939.7083	56.3	49.37	52.57
734939.75	53.6	49.68	50.89
734939.7917	51.09999999	49.26	50.27
734939.8333	48.8	48.31	49.43
734939.875	48.8	47.2	49.06
734939.9167	49.1	46.29	48.81
734939.9583	48.7	45.55	48.5
734940	47.99836066	44.91	48.03
734940.0417	47.9	44.24	47.68
734940.0833	48.4	43.56	47.35
734940.125	48	43.02	47.24
734940.1667	48.5	42.63	47.22
734940.2083	48.5	42.41	47.21
734940.25	44.6	42.35	47.26
734940.2917	49.10000001	42.34	47.35
734940.3333	51.5	42.33	47.83
734940.375	57.3	42.55	49.01
734940.4167	57.5	43.36	50.34
734940.4583	58.4	44.45	52.73
734940.5	58.5	45.79	52.73
734940.5417	59.3	47.07	53.11
734940.5833	58.5	48.16	53.23
734940.625	57.3	48.85	52.88
734940.6667	58	49.34	53.25
734940.7083	58.3	49.88	51.63
734940.75	56.9	49.99	50.15
734940.7917	54	49.83	49.26
734940.8333	54.1	49.38	48.72
734940.875	53.5	48.91	48.16
734940.9167	53.1	48.6	47.78
734940.9583	53.3	48.35	47.54
734941	52.90983607	48.09	47.29
734941.0417	53.5	47.88	47.06
734941.0833	55.1	47.61	46.86
734941.125	54.1	47.36	46.88
734941.1667	54.9	47.22	46.74
734941.2083	54.1	47.11	46.83
734941.25	53.5	47.04	46.85
734941.2917	55.9	46.89	46.65
734941.3333	57.2	46.75	46.66
734941.375	58.3	46.7	46.63
734941.4167	60.20000001	47.19	46.86
734941.4583	62	48	47.58
734941.5	65	49.08	48.7
734941.5417	66.10000001	50.35	49.8
734941.5833	69	51.54	49.78
734941.625	69.1	52.98	49.22
734941.6667	68.8	53.96	49.19
734941.7083	68.3	54.94	48.91
734941.75	66	55.09	48.32
734941.7917	62.6	54.46	47.78
734941.8333	61.3	53.33	47.28
734941.875	59.6	52.03	46.94
734941.9167	54.9	50.96	46.61
734941.9583	54.9	49.94	46.34
734942	54.32459016	49.03	46.14
734942.0417	55.8	48.26	45.9
734942.0833	56.1	47.6	45.85
734942.125	58.2	47.13	45.71
734942.1667	59.3	46.73	45.6
734942.2083	58.4	46.42	45.47
734942.25	54.9	46.18	45.35
734942.2917	54.10000001	45.84	45.26
734942.3333	57.2	45.48	45.31
734942.375	66.2	45.25	42.01
734942.4167	67.1	45.53	41.22
734942.4583	68.6	46.53	40.65
734942.5	70.2	48.21	42.6
734942.5417	73.2	50.21000001	44.38
734942.5833	73.7	52.34	45.12
734942.625	75	53.73	45.53
734942.6667	74.9	55.03	45.42
734942.7083	73.9	55.94	45.33
734942.75	70.7	56.28	45.2
734942.7917	67.29999998	55.77	45.24
734942.8333	61.5	54.76	45.26
734942.875	56.5	53.5	45.37
734942.9167	54.69999999	52.31	45.21
734942.9583	52.7	51.2	45.15
734943	49.30819672	50.2	45.05
734943.0417	49.79999999	49.33	44.9
734943.0833	47.9	48.57	44.74
734943.125	46.1	47.92	44.66
734943.1667	46.19999999	47.31	44.87
734943.2083	44	46.82	45.32
734943.25	45.9	46.37	45.51
734943.2917	44.30000001	45.97	45.63
734943.3333	46.8	45.62	45.76
734943.375	66.5	45.46	45.96
734943.4167	69.6	45.78	46.39
734943.4583	70.6	46.88	46.79
734943.5	64	48.62	46.85
734943.5417	67.20000001	50.27	47.45
734943.5833	72.5	51.21	48.23
734943.625	69.1	52.22	47.94
734943.6667	66.39999998	53.01	47.57
734943.7083	60.7	53.68	47.21
734943.75	55.3	53.1	46.97
734943.7917	56.6	52.67	46.45
